CMA ID,CMA NAME,YEAR,QUARTER,HOUSING TYPE,MEDIAN HOUSING PRICE,MEDIAN AFTER TAX ANNUAL FAMILY INCOME,PRIME INTEREST RATE,MORTGAGE PAYMENT PERCENT INCOME,HISTORIC PAYMENT PERCENT INCOME,NUMBER OF RESALES
915,Kelowna,2006,1,Townhouses,242046.1255,51975,5.269230769,31.94127933,32.85366574,126
938,Nanaimo,2006,1,All housing types,258044.0842,50535,5.269230769,35.02275506,33.9915153,425
938,Nanaimo,2006,1,Condos,174081.8182,50535,5.269230769,23.62706705,21.40189008,51
938,Nanaimo,2006,1,Single-detached,275391.4027,50535,5.269230769,37.37720116,37.66249954,319
938,Nanaimo,2006,1,Townhouses,217783.0189,50535,5.269230769,29.55836538,27.46191196,55
939,Parksville,2006,1,All housing types,285086.6667,49442.5,5.269230769,39.5480572,38.92321274,125
939,Parksville,2006,1,Condos,167044.1176,49442.5,5.269230769,23.17284914,25.29799068,12
939,Parksville,2006,1,Single-detached,290329.2079,49442.5,5.269230769,40.27531787,41.08315087,81
939,Parksville,2006,1,Townhouses,293286.25,49442.5,5.269230769,40.68552741,35.70802608,32
913,Penticton,2006,1,All housing types,233581.2672,46992.5,5.269230769,34.09244353,34.46883108,193
913,Penticton,2006,1,Condos,169644.7753,46992.5,5.269230769,24.76056831,24.64960116,65
913,Penticton,2006,1,Single-detached,290272.0207,46992.5,5.269230769,42.36676423,41.62561139,93
913,Penticton,2006,1,Townhouses,172462.963,46992.5,5.269230769,25.17189797,28.09446494,35
940,Port Alberni,2006,1,All housing types,144570.6522,48787.5,5.269230769,20.32451756,24.91984493,82
940,Port Alberni,2006,1,Single-detached,146728.9157,48787.5,5.269230769,20.62793782,25.47459468,78
945,Powell River,2006,1,All housing types,190522.4138,49547.5,5.269230769,26.37381761,28.39881449,64
945,Powell River,2006,1,Single-detached,190912.2137,49547.5,5.269230769,26.42777721,29.06419653,54
970,Prince George,2006,1,All housing types,146339.7959,59812.5,5.269230769,16.78105109,20.86631918,202
970,Prince George,2006,1,Single-detached,152432.783,59812.5,5.269230769,17.47974503,21.62037066,181
970,Prince George,2006,1,Townhouses,66946.80851,59812.5,5.269230769,7.676912537,15.88118112,14
955,Prince Rupert,2006,1,All housing types,137470.5882,47557.5,5.269230769,19.82619823,20.96060583,28
955,Prince Rupert,2006,1,Single-detached,138537.234,47557.5,5.269230769,19.98003136,21.3614414,27
952,Quesnel,2006,1,All housing types,97542.37288,54095,5.269230769,12.36758378,19.12777887,72
952,Quesnel,2006,1,Condos,42000,54095,5.269230769,5.325260226,7.449258462,35
952,Quesnel,2006,1,Single-detached,115444.4444,54095,5.269230769,14.63742163,19.38116486,36
920,Salmon Arm,2006,1,All housing types,227029.2735,48927.74035,5.269230769,31.82550987,34.91041316,50
920,Salmon Arm,2006,1,Condos,103225,48927.74035,5.269230769,14.47032889,18.83347001,12
920,Salmon Arm,2006,1,Single-detached,247485.1852,48927.74035,5.269230769,34.69306879,37.57179298,24
920,Salmon Arm,2006,1,Townhouses,197410.95,48927.74035,5.269230769,27.67354201,27.50382689,14
934,Squamish,2006,1,All housing types,299431.5,57107.5,5.269230769,35.96275938,35.74275125,36
934,Squamish,2006,1,Condos,197645,57107.5,5.269230769,23.73784848,24.02183276,11
934,Squamish,2006,1,Single-detached,355595.2381,57107.5,5.269230769,42.70821868,52.39203906,10
934,Squamish,2006,1,Townhouses,298719.0769,57107.5,5.269230769,35.8771949,35.812071,15
965,Terrace,2006,1,All housing types,139177.2152,52847.5,5.269230769,18.06310326,22.28508389,33
965,Terrace,2006,1,Single-detached,139479.7297,52847.5,5.269230769,18.10236509,22.91057037,31
933,Vancouver,2006,1,All housing types,361326.0652,52830,5.269230769,46.91020715,46.34979114,9470
933,Vancouver,2006,1,Condos,249397.8934,52830,5.269230769,32.37880675,33.52101857,3727
933,Vancouver,2006,1,Single-detached,482960.9423,52830,5.269230769,62.70180878,73.63157159,3894
933,Vancouver,2006,1,Townhouses,307843.4696,52830,5.269230769,39.96667364,42.89966917,1849
918,Vernon,2006,1,All housing types,245809.7374,50252.5,5.269230769,33.54981119,33.47993893,213
918,Vernon,2006,1,Condos,130910.2564,50252.5,5.269230769,17.86753621,17.73657873,29
918,Vernon,2006,1,Single-detached,276612.4579,50252.5,5.269230769,37.75397928,38.42228469,148
918,Vernon,2006,1,Townhouses,208292.6829,50252.5,5.269230769,28.42922439,28.34301195,36
935,Victoria,2006,1,All housing types,352463.0238,58877.5,5.269230769,41.05942577,38.89023417,1235
935,Victoria,2006,1,Condos,228028.0749,58877.5,5.269230769,26.56364266,25.16453563,453
935,Victoria,2006,1,Single-detached,412980.9524,58877.5,5.269230769,48.10933237,48.24432339,628
935,Victoria,2006,1,Townhouses,328112.5857,58877.5,5.269230769,38.22277359,34.92562688,154
950,Williams Lake,2006,1,All housing types,143308.5938,54522.5,5.269230769,18.02790011,21.01542762,21
950,Williams Lake,2006,1,Single-detached,151020.9091,54522.5,5.269230769,18.9980921,22.05009043,18
932,Abbotsford - Mission,2006,2,All housing types,308343.8299,51010,5.788461538,43.60546809,39.8580484,895
932,Abbotsford - Mission,2006,2,Condos,143643.7736,51010,5.788461538,20.31386192,20.09532322,137
932,Abbotsford - Mission,2006,2,Single-detached,340046.5421,51010,5.788461538,48.08881255,49.93104757,626
932,Abbotsford - Mission,2006,2,Townhouses,229493.4498,51010,5.788461538,32.45457937,32.71122748,132
944,Campbell River,2006,2,All housing types,220412.3472,55350,5.788461538,28.72627463,28.83969156,223
944,Campbell River,2006,2,Condos,112978.6765,55350,5.788461538,14.72447678,18.33500271,31
944,Campbell River,2006,2,Single-detached,242589.0411,55350,5.788461538,31.61655645,31.14048371,173
944,Campbell River,2006,2,Townhouses,179437.2653,55350,5.788461538,23.38600459,23.04827448,19
930,Chilliwack,2006,2,All housing types,248838.7461,50665,5.788461538,35.42998523,35.74923238,555
930,Chilliwack,2006,2,Condos,119965.096,50665,5.788461538,17.08078684,17.71905455,63
930,Chilliwack,2006,2,Single-detached,300113.7809,50665,5.788461538,42.73059156,42.84775906,334
930,Chilliwack,2006,2,Townhouses,208731.2057,50665,5.788461538,29.71942131,29.51804433,158
943,Courtenay,2006,2,All housing types,251452.007,50655,5.788461538,35.80913254,33.29529423,344
943,Courtenay,2006,2,Condos,107747.7612,50655,5.788461538,15.34429535,18.06257235,38
943,Courtenay,2006,2,Single-detached,281842.127,50655,5.788461538,40.13697167,37.46374731,223
943,Courtenay,2006,2,Townhouses,186196.875,50655,5.788461538,26.51618754,25.7004721,83
905,Cranbrook,2006,2,All housing types,170005.4348,55075,5.788461538,22.26738989,23.32692088,111
905,Cranbrook,2006,2,Single-detached,181884.8684,55075,5.788461538,23.82336356,24.79879355,98
975,Dawson Creek,2006,2,All housing types,138081.9672,59375,5.788461538,16.77622943,17.42873376,81
975,Dawson Creek,2006,2,Single-detached,138081.9672,59375,5.788461538,16.77622943,17.4035768,81
937,Duncan,2006,2,All housing types,235520.9832,49480,5.788461538,34.33688774,33.65613231,233
937,Duncan,2006,2,Condos,103154.9296,49480,5.788461538,15.0390814,15.67225183,39
937,Duncan,2006,2,Single-detached,284723.9044,49480,5.788461538,41.51024087,37.87860121,140
937,Duncan,2006,2,Townhouses,202789.4737,49480,5.788461538,29.56492156,27.87876391,54
977,Fort St. John,2006,2,All housing types,218010.8696,71835,5.788461538,21.89288849,19.8313746,133
977,Fort St. John,2006,2,Single-detached,235432.6923,71835,5.788461538,23.64240686,21.34312718,107
977,Fort St. John,2006,2,Townhouses,155102.9412,71835,5.788461538,15.57560594,16.34879797,19
925,Kamloops,2006,2,All housing types,230870.5882,56905,5.788461538,29.26706659,29.18144185,584
925,Kamloops,2006,2,Condos,154500,56905,5.788461538,19.58569874,18.56500138,72
925,Kamloops,2006,2,Single-detached,255179.5717,56905,5.788461538,32.34867453,32.08712104,393
